canonical_experiment_key,formal_run_id,source_relative_path,source_sha256,source_record_count,source_shape,source_dtype,mapping_evidence_path,derived_data_path,derived_sha256,derived_record_count,output_dim,prediction_roundtrip_max_abs_diff,target_exact_match,ecg_id_exact_match,status
HuBERT-ECG|sub|Frozen,PTBXL_SUB_17_HUBERT_ECG_FROZEN_FORMAL_SUB3,sample_predictions/record_level/hubert-ecg/sub/frozen/PTBXL_SUB_17_HUBERT_ECG_FROZEN_FORMAL_SUB3_record_level.npz,7df4e2029253bf36237bd4a51d5e92a73e7ea762ce7bab95588924b6109bef80,2198,2198x23,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/hubert-ecg__sub__frozen.js,b94f5a19367382a7f27c0257fcbbb96f7dfcb545da5a67c3e44556c9d0aa6647,2198,23,0,YES,YES,PASS
HuBERT-ECG|sub|Linear,PTBXL_SUB_18_HUBERT_ECG_LINEAR_FORMAL_SUB3,sample_predictions/record_level/hubert-ecg/sub/linear/PTBXL_SUB_18_HUBERT_ECG_LINEAR_FORMAL_SUB3_record_level.npz,17b2732084fc142c6a2a4aa8c9c02a8f189e15f7d94301f71a90ba9f9203df6f,2198,2198x23,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/hubert-ecg__sub__linear.js,76219f4b05f62b6abc50668339e7a455f63f91be5eefc84f83acaf1be548f3ae,2198,23,0,YES,YES,PASS
HuBERT-ECG|super|Finetuning,PTBXL_SUPER_16_HUBERT_ECG_FINETUNING_FORMAL_SUPER3,sample_predictions/record_level/hubert-ecg/super/finetuning/PTBXL_SUPER_16_HUBERT_ECG_FINETUNING_FORMAL_SUPER3_record_level.npz,cecb1c7b1052a342cf65bbf5a4abe9df791ee0d02e12b347e6cc44e05a2df26a,2198,2198x5,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/hubert-ecg__super__finetuning.js,5d1df4cbef1de49a580f7b49f99bf5ed566b1f1a90b215a69234b30c37534203,2198,5,0,YES,YES,PASS
HuBERT-ECG|super|Frozen,PTBXL_SUPER_17_HUBERT_ECG_FROZEN_FORMAL_SUPER3,sample_predictions/record_level/hubert-ecg/super/frozen/PTBXL_SUPER_17_HUBERT_ECG_FROZEN_FORMAL_SUPER3_record_level.npz,2a5a7473b7ad554bbeb4acd9f37be64639ff8a3ab6647e3de18b9057953df64e,2198,2198x5,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/hubert-ecg__super__frozen.js,5ee2bb69d66e629b8e2022c2b649e491da18756cee42ff666bffddd93586ecc5,2198,5,0,YES,YES,PASS
HuBERT-ECG|super|Linear,PTBXL_SUPER_18_HUBERT_ECG_LINEAR_FORMAL_SUPER3,sample_predictions/record_level/hubert-ecg/super/linear/PTBXL_SUPER_18_HUBERT_ECG_LINEAR_FORMAL_SUPER3_record_level.npz,2da51e600383487696b2186c252c37f00202fb590787d454227cd97a7f257d08,2198,2198x5,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/hubert-ecg__super__linear.js,500b79f86d6954932d444b0c611f8f5a5b37bdc555d1dfb2b1decba48a0f4bb1,2198,5,0,YES,YES,PASS
ECG-CPC|all|Finetuning,PTBXL_ALL_ECG_CPC_FINETUNING_FORMAL,sample_predictions/record_level/ecg-cpc/all/finetuning/PTBXL_ALL_ECG_CPC_FINETUNING_FORMAL_record_level.npz,01b324466c5fba3780b12596b374f94424155cb17204c3e9145e3bfb01ffc314,2198,2198x71,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-cpc__all__finetuning.js,a162e87440125d0b3293a31155c68f1de4e6d7014783a75f8661590d287080ba,2198,71,0,YES,YES,PASS
ECG-CPC|all|Frozen,PTBXL_ALL_ECG_CPC_FROZEN_FORMAL_RUN_013,sample_predictions/record_level/ecg-cpc/all/frozen/PTBXL_ALL_ECG_CPC_FROZEN_FORMAL_RUN_013_record_level.npz,4a2f4c4517f43a5742d7820de83d88bef3471b45fefc18d8da077ba6a03f91c8,2198,2198x71,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-cpc__all__frozen.js,5d87b800e6a4a00a49ba9bdc732372fb4f6b91ae452bac39cff80abb2e83b1bf,2198,71,0,YES,YES,PASS
ECG-CPC|all|Linear,PTBXL_ALL_ECG_CPC_LINEAR_FORMAL_RUN_014,sample_predictions/record_level/ecg-cpc/all/linear/PTBXL_ALL_ECG_CPC_LINEAR_FORMAL_RUN_014_record_level.npz,96bc8102d112cd18cf07a9e08811eea5ddb1c6d0aae7451afe5e807297f7ac1a,2198,2198x71,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-cpc__all__linear.js,c5ffdfe0303e36ee3f88244a9976d069bb5ac00194b5b66aa853882bf1f6b667,2198,71,0,YES,YES,PASS
ECG-CPC|sub|Finetuning,PTBXL_SUB_ECG_CPC_FINETUNING_FORMAL_052_01,sample_predictions/record_level/ecg-cpc/sub/finetuning/PTBXL_SUB_ECG_CPC_FINETUNING_FORMAL_052_01_record_level.npz,841e6529bcec584f9932339b644b385fc77d65435d98480db627d0d1d9a663be,2198,2198x23,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-cpc__sub__finetuning.js,4f7ec5774b6d1b810540eaf149d825f118b750142bb047a26157e371889d5c84,2198,23,0,YES,YES,PASS
ECG-CPC|sub|Frozen,PTBXL_SUB_ECG_CPC_FROZEN_FORMAL_052_02,sample_predictions/record_level/ecg-cpc/sub/frozen/PTBXL_SUB_ECG_CPC_FROZEN_FORMAL_052_02_record_level.npz,4d142f72187e84890130a8ffd60ff1fd7161d113a0c933729ec4788eab7b51d5,2198,2198x23,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-cpc__sub__frozen.js,9fffd2f5efd6abe2a0d1ee7705965028136cad22aece68e76265abca55f61ee0,2198,23,0,YES,YES,PASS
ECG-CPC|sub|Linear,PTBXL_SUB_ECG_CPC_LINEAR_FORMAL_052_03,sample_predictions/record_level/ecg-cpc/sub/linear/PTBXL_SUB_ECG_CPC_LINEAR_FORMAL_052_03_record_level.npz,4159a2180f297d425393b066fa52447d782ee1aa8f2a374d1b70feb902d0e92b,2198,2198x23,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-cpc__sub__linear.js,c3af8d18a3445267af62b3b357ef14fd3f6f3be5e5c128d6b9889ab4a9a776a3,2198,23,0,YES,YES,PASS
ECG-CPC|super|Finetuning,PTBXL_SUPER_ECG_CPC_FINETUNING_FORMAL_052_04,sample_predictions/record_level/ecg-cpc/super/finetuning/PTBXL_SUPER_ECG_CPC_FINETUNING_FORMAL_052_04_record_level.npz,c0e48ce4af77e3bb606a07e552a8353145a8a5a0f8b100da50c93462b2431f68,2198,2198x5,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-cpc__super__finetuning.js,f6c684f847497e82a5c758f3fb12cca4bdf2dd7ec6e73ded38ad0d620f8617de,2198,5,0,YES,YES,PASS
ECG-CPC|super|Frozen,PTBXL_SUPER_ECG_CPC_FROZEN_FORMAL_052_05,sample_predictions/record_level/ecg-cpc/super/frozen/PTBXL_SUPER_ECG_CPC_FROZEN_FORMAL_052_05_record_level.npz,7be89200a23a26fdf452d173d5a63588b569f135fbb0ed26919ef80766466306,2198,2198x5,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-cpc__super__frozen.js,b2af797a671da51d69bf3ce2b852be64e78692271fd50ade97ee415dba4720f3,2198,5,0,YES,YES,PASS
ECG-CPC|super|Linear,PTBXL_SUPER_ECG_CPC_LINEAR_FORMAL_052_06,sample_predictions/record_level/ecg-cpc/super/linear/PTBXL_SUPER_ECG_CPC_LINEAR_FORMAL_052_06_record_level.npz,16ba644a249af87ac7c75fcb406cd55bbace9932c67163cd70885491715d6623,2198,2198x5,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-cpc__super__linear.js,e87652c07049f551e6c66f3e5e5cf6351df7d40df4875b8f661078f805ece7e6,2198,5,0,YES,YES,PASS
ECG-FM|all|Finetuning,PTBXL_ALL_ECG_FM_FINETUNING_FORMAL,sample_predictions/record_level/ecg-fm/all/finetuning/PTBXL_ALL_ECG_FM_FINETUNING_FORMAL_record_level.npz,0bfcaa240f23980b570df3715967c26cbcc7764cda65bdb06a37e4b8cb4fd76e,2198,2198x71,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-fm__all__finetuning.js,8e7e3fcdd4f23e505e7727a1c55a2386b396e75073e3aaaef599f151b47aad60,2198,71,0,YES,YES,PASS
ECG-FM|all|Frozen,PTBXL_ALL_ECG_FM_FROZEN_FORMAL_RUN_015,sample_predictions/record_level/ecg-fm/all/frozen/PTBXL_ALL_ECG_FM_FROZEN_FORMAL_RUN_015_record_level.npz,eb244e91abe66b47c0a8bf1c391db5de3536ca3728e621d363eec74690eb7481,2198,2198x71,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-fm__all__frozen.js,c3457c6d5ba38d0497083854c93fc917db015b1420402d27831f1b81a777a7fc,2198,71,0,YES,YES,PASS
ECG-FM|all|Linear,PTBXL_ALL_ECG_FM_LINEAR_FORMAL_RUN_016,sample_predictions/record_level/ecg-fm/all/linear/PTBXL_ALL_ECG_FM_LINEAR_FORMAL_RUN_016_record_level.npz,c244f23c7cb84ca3d7f21526d7f90c4f18ffa3fcf4812f35496f5eb558051f61,2198,2198x71,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-fm__all__linear.js,cd425e176f7a89f46a929a995c448dae32e6caac0c87a672f279727c3321c580,2198,71,0,YES,YES,PASS
ECG-FM|sub|Finetuning,PTBXL_SUB_ECG_FM_FINETUNING_FORMAL_052_07,sample_predictions/record_level/ecg-fm/sub/finetuning/PTBXL_SUB_ECG_FM_FINETUNING_FORMAL_052_07_record_level.npz,14e00555f0270df8991d05ab92edaafe2ec6d27ee72639bc43674f387163271c,2198,2198x23,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-fm__sub__finetuning.js,fac162967a7a0a24be8782b6da55b658dde74f8d6e2b6e7b84291feee8c9465c,2198,23,0,YES,YES,PASS
ECG-FM|sub|Frozen,PTBXL_SUB_ECG_FM_FROZEN_FORMAL_052_08,sample_predictions/record_level/ecg-fm/sub/frozen/PTBXL_SUB_ECG_FM_FROZEN_FORMAL_052_08_record_level.npz,a9297aa2420d3977650a3bca408e46b12ca93c56403504722b009fad7d0b0abc,2198,2198x23,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-fm__sub__frozen.js,2e3482987ca652e4d09626c01bb853187127c9a6a57dade7b62b8315b48ed5d5,2198,23,0,YES,YES,PASS
ECG-FM|sub|Linear,PTBXL_SUB_ECG_FM_LINEAR_FORMAL_052_09,sample_predictions/record_level/ecg-fm/sub/linear/PTBXL_SUB_ECG_FM_LINEAR_FORMAL_052_09_record_level.npz,37210db7c3208c8001d17595601396f01483c1267611eaa6b1f9a7dbd48f15da,2198,2198x23,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-fm__sub__linear.js,d28c93671a7508aadf05557085ddd678e71fb39dce4dd0da5a2bc58a77b7f471,2198,23,0,YES,YES,PASS
ECG-FM|super|Finetuning,PTBXL_SUPER_ECG_FM_FINETUNING_FORMAL_052_10,sample_predictions/record_level/ecg-fm/super/finetuning/PTBXL_SUPER_ECG_FM_FINETUNING_FORMAL_052_10_record_level.npz,5f6ec657e1de7bc6c9e965174d070e110dbc3deb3ef7a3332f04831b56104c19,2198,2198x5,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-fm__super__finetuning.js,74c6d0886f8e5a9778e209807c6211c2412ed678ccd0bafe9550e72826cc7f01,2198,5,0,YES,YES,PASS
ECG-FM|super|Frozen,PTBXL_SUPER_ECG_FM_FROZEN_FORMAL_052_11,sample_predictions/record_level/ecg-fm/super/frozen/PTBXL_SUPER_ECG_FM_FROZEN_FORMAL_052_11_record_level.npz,d66a247e2d71339a73d38b1fc070f2cb526973e6bc59fa50ee3fc23c6367f2da,2198,2198x5,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-fm__super__frozen.js,a1db83593d07f3b8597fc23441bb8d69f5f90c648b16156aa0061ae06adc4ba5,2198,5,0,YES,YES,PASS
ECG-FM|super|Linear,PTBXL_SUPER_ECG_FM_LINEAR_FORMAL_052_12,sample_predictions/record_level/ecg-fm/super/linear/PTBXL_SUPER_ECG_FM_LINEAR_FORMAL_052_12_record_level.npz,7ef08146fe1d3f454e05729e7b3303d8d30d4cb051640adca4721bfbc26669b5,2198,2198x5,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/ecg-fm__super__linear.js,5f5dc75f09e8f17aa338c304a44fa90593a127d33a24743e5b32528057320ed3,2198,5,0,YES,YES,PASS
S4|all|Finetuning,PTBXL_ALL_S4_FINETUNING_FORMAL,sample_predictions/record_level/s4/all/finetuning/PTBXL_ALL_S4_FINETUNING_FORMAL_record_level.npz,22b0bf611b072fd7bcae57f69c0e8d340a6f3d23b984c5e747b6a978a32a79c2,2198,2198x71,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/s4__all__finetuning.js,12d7467bbe4d7fc9b42c48a8ca4345074e12aa7c3b21506bb4bbdcc157af86ab,2198,71,0,YES,YES,PASS
S4|sub|Finetuning,PTBXL_SUB_19_S4_FINETUNING_FORMAL_SUB4,sample_predictions/record_level/s4/sub/finetuning/PTBXL_SUB_19_S4_FINETUNING_FORMAL_SUB4_record_level.npz,bd48fd83ef33d8d9e60b9fd731c56bea3b9ec53d79c9317f2298336844acb03f,2198,2198x23,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/s4__sub__finetuning.js,1167c8f63dd4e5b65a6e2ea7069eca1ebec62f9cc66eeef4a870ecbfc9a4e0e3,2198,23,0,YES,YES,PASS
S4|super|Finetuning,PTBXL_SUPER_19_S4_FINETUNING_FORMAL_SUPER4,sample_predictions/record_level/s4/super/finetuning/PTBXL_SUPER_19_S4_FINETUNING_FORMAL_SUPER4_record_level.npz,ac9776293e8582d3d54eb30e1a9735a61d123f411bd1378c4be4c17fb591e1f1,2198,2198x5,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/s4__super__finetuning.js,5d1d8c3143fe66a619b0040b8ebd1a1e5f71095505b32b2cb09b4b798f5ea604,2198,5,0,YES,YES,PASS
Net1D|all|Finetuning,PTBXL_ALL_NET1D_FINETUNING_FORMAL,sample_predictions/record_level/net1d/all/finetuning/PTBXL_ALL_NET1D_FINETUNING_FORMAL_record_level.npz,8d7652d445a1447b5e75fa2c4b419e621a6d0d337221c709e68447ec1d8b93b9,2198,2198x71,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/net1d__all__finetuning.js,4643fc38bd4832a31a5f7eba9f45aaeed7dbc190fe58296cb167af1791d9a1a5,2198,71,0,YES,YES,PASS
Net1D|sub|Finetuning,PTBXL_SUB_20_NET1D_FINETUNING_FORMAL_SUB4,sample_predictions/record_level/net1d/sub/finetuning/PTBXL_SUB_20_NET1D_FINETUNING_FORMAL_SUB4_record_level.npz,3852c2fca20aac1229f417300102d554d4b056689ff4305cea4ef85d02db9b94,2198,2198x23,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/net1d__sub__finetuning.js,804c511a71bcef8fb2829d0cf22b6c583628f3788c679c09c2e4bb892526e3be,2198,23,0,YES,YES,PASS
Net1D|super|Finetuning,PTBXL_SUPER_20_NET1D_FINETUNING_FORMAL_SUPER4,sample_predictions/record_level/net1d/super/finetuning/PTBXL_SUPER_20_NET1D_FINETUNING_FORMAL_SUPER4_record_level.npz,e243f25e1593820f0167e4e266a2ac5740e1be52711d351d7c8487ec7b6965c8,2198,2198x5,float32,sample_predictions/metadata/test_prediction_index_mapping.csv,review_html/data/runs/net1d__super__finetuning.js,2eaf68ca10994678add3d07a961df0b40a29ce35f08ea8de32c3aa80bd0a0e65,2198,5,0,YES,YES,PASS
